,Tiker,Date,Score
3357,msft,2018-07-24 10:21:35,-0.35
3358,msft,2018-07-24 10:15:28,0
3359,msft,2018-07-24 10:15:21,0
3360,msft,2018-07-24 10:14:24,-0.1875
3361,msft,2018-07-24 10:12:53,0
3362,msft,2018-07-24 10:11:26,0.6
3363,msft,2018-07-24 10:11:22,-0.5
3364,msft,2018-07-24 10:11:05,0
3365,msft,2018-07-24 10:10:53,0.0833333333
3366,msft,2018-07-24 10:10:34,0
3367,msft,2018-07-24 10:09:56,0
3368,msft,2018-07-24 10:09:35,0.6
3369,msft,2018-07-24 10:09:06,0.6
3370,msft,2018-07-24 10:08:00,0.3
3371,msft,2018-07-24 10:07:42,0.2
3372,msft,2018-07-24 10:06:46,1
3373,msft,2018-07-24 10:06:25,0
3374,msft,2018-07-24 10:06:01,0.1
3375,msft,2018-07-24 10:03:56,0
3376,msft,2018-07-24 10:03:00,0
3377,msft,2018-07-24 10:02:13,0.8
3378,msft,2018-07-24 10:00:11,0
3379,msft,2018-07-24 10:00:01,0.1
3380,msft,2018-07-24 10:00:01,0.375
3381,msft,2018-07-24 10:00:00,0
3382,msft,2018-07-24 09:59:12,0.25
3383,msft,2018-07-24 09:59:01,0
3384,msft,2018-07-24 09:58:33,0
3385,msft,2018-07-24 09:55:41, 
3386,msft,2018-07-24 09:55:03, connect with potential client… 
3387,msft,2018-07-24 09:54:20,0.125
3388,msft,2018-07-24 09:48:18,0
3389,msft,2018-07-24 09:44:53,0
3390,msft,2018-07-24 09:42:55,0.1
3391,msft,2018-07-24 09:41:12,-0.05
3392,msft,2018-07-24 09:41:01,0.375
3393,msft,2018-07-24 09:39:41,0.1
3394,msft,2018-07-24 09:37:27,0
3395,msft,2018-07-24 09:37:12,0.25
3396,msft,2018-07-24 09:33:31,0.1
3397,msft,2018-07-24 09:30:03,0.05
3398,msft,2018-07-24 09:29:33,0
3399,msft,2018-07-24 09:29:13,0.625
3400,msft,2018-07-24 09:29:01,0.2142857143
3401,msft,2018-07-24 09:27:47,0.3125
3402,msft,2018-07-24 09:27:40,0
3403,msft,2018-07-24 09:27:21,0
3404,msft,2018-07-24 09:26:05,0
3405,msft,2018-07-24 09:24:43,-0.0619047619
3406,msft,2018-07-24 09:24:15,-0.0619047619
3407,msft,2018-07-24 09:23:44,0
3408,msft,2018-07-24 09:22:38,0
3409,msft,2018-07-24 09:22:10,0
3410,msft,2018-07-24 09:22:01,0.25
3411,msft,2018-07-24 09:21:52,0
3412,msft,2018-07-24 09:21:25,0
3413,msft,2018-07-24 09:20:50,0
3414,msft,2018-07-24 09:20:12, Co Analysts Give Microsoft $MSFT a $120.00 Price Target 
3415,msft,2018-07-24 09:20:06,0
3416,msft,2018-07-24 09:19:59,0
3417,msft,2018-07-24 09:19:45,0
3418,msft,2018-07-24 09:18:36,0
3419,msft,2018-07-24 09:06:10,0.1
3420,msft,2018-07-24 09:06:01,0
3421,msft,2018-07-24 09:02:09, Co. Analysts Give Microsoft $MSFT a $115.00 Price Target 
3422,msft,2018-07-24 09:00:55,0
3423,msft,2018-07-24 09:00:53,0
3424,msft,2018-07-24 09:00:42,0
3425,msft,2018-07-24 09:00:07,0
3426,msft,2018-07-24 09:00:01,0
3427,msft,2018-07-24 09:00:01,0
3428,msft,2018-07-24 09:00:01,0
3429,msft,2018-07-24 09:00:00,-0.05
3430,msft,2018-07-24 08:59:47,0
3431,msft,2018-07-24 08:56:21,0
3432,msft,2018-07-24 08:55:54,0
3433,msft,2018-07-24 08:49:24,0
3434,msft,2018-07-24 08:48:26,0.21875
3435,msft,2018-07-24 08:46:19,0
3436,msft,2018-07-24 08:45:21,- Please vote daily till August 23 so CD g… 
3437,msft,2018-07-24 08:44:01,0
3438,msft,2018-07-24 08:41:03,0.4
3439,msft,2018-07-24 08:38:08,0.25
3440,msft,2018-07-24 08:36:00,0
3441,msft,2018-07-24 08:32:07,0.5
3442,msft,2018-07-24 08:26:53,0
3443,msft,2018-07-24 08:26:26,0.3
3444,msft,2018-07-24 08:25:34,-0.2
3445,msft,2018-07-24 08:24:57,0.375
3446,msft,2018-07-24 08:22:26,0
3447,msft,2018-07-24 08:21:49,0.5
3448,msft,2018-07-24 08:21:46,-0.5
3449,msft,2018-07-24 08:19:24,0
3450,msft,2018-07-24 08:15:30,0
3451,msft,2018-07-24 08:07:01,0.5
3452,msft,2018-07-24 08:05:50,0
3453,msft,2018-07-24 08:04:59,-0.0972222222
3454,msft,2018-07-24 08:01:00,0
3455,msft,2018-07-24 08:00:01,-0.4
3456,msft,2018-07-24 07:58:31,0
3457,msft,2018-07-24 07:58:21,0
3458,msft,2018-07-24 07:56:50,0
3459,msft,2018-07-24 07:55:52,0.1363636364
3460,msft,2018-07-24 07:49:31,0
3461,msft,2018-07-24 07:49:27,0.3
3462,msft,2018-07-24 07:47:09,-0.1
3463,msft,2018-07-24 07:42:28,0
3464,msft,2018-07-24 07:41:56,0
3465,msft,2018-07-24 07:41:56,0.5
3466,msft,2018-07-24 07:41:30,0.1666666667
3467,msft,2018-07-24 07:41:24,0
3468,msft,2018-07-24 07:39:00,0
3469,msft,2018-07-24 07:37:47,-0.1
3470,msft,2018-07-24 07:35:42,0
3471,msft,2018-07-24 07:35:29,0
3472,msft,2018-07-24 07:35:00,0
3473,msft,2018-07-24 07:33:46,0
3474,msft,2018-07-24 07:32:58,-0.2
3475,msft,2018-07-24 07:31:06,0.1
3476,msft,2018-07-24 07:30:04,0.25
3477,msft,2018-07-24 07:30:00,0
3478,msft,2018-07-24 07:29:01,0.125
3479,msft,2018-07-24 07:27:39,0.25
3480,msft,2018-07-24 07:27:32,0
3481,msft,2018-07-24 07:25:30,0.05
3482,msft,2018-07-24 07:25:25,0.2666666667
3483,msft,2018-07-24 07:17:00,0.2857142857
3484,msft,2018-07-24 07:15:12,-0.4
3485,msft,2018-07-24 07:14:13,0.3666666667
3486,msft,2018-07-24 07:11:17,0
3487,msft,2018-07-24 07:10:56,0.3
3488,msft,2018-07-24 07:10:00,0
3489,msft,2018-07-24 07:09:49,0
3490,msft,2018-07-24 07:07:29,0.16
3491,msft,2018-07-24 07:07:16,0
3492,msft,2018-07-24 07:04:16,0.15
3493,msft,2018-07-24 07:04:15,0.3681818182
3494,msft,2018-07-24 07:04:13,0
3495,msft,2018-07-24 07:04:09,0.5
3496,msft,2018-07-24 07:03:01,0
3497,msft,2018-07-24 07:02:54,0
3498,msft,2018-07-24 07:02:54,0
3499,msft,2018-07-24 07:02:53,0.5
3500,msft,2018-07-24 07:01:40,0.75
3501,msft,2018-07-24 07:00:46,0
3502,msft,2018-07-24 07:00:02,0
3503,msft,2018-07-24 07:00:01,0.1
3504,msft,2018-07-24 07:00:01,0
3505,msft,2018-07-24 07:00:00,0
3506,msft,2018-07-24 06:59:58,0
3507,msft,2018-07-24 06:59:12,0.5
3508,msft,2018-07-24 06:58:58,0
3509,msft,2018-07-24 06:57:13,0.0625
3510,msft,2018-07-24 06:56:20,0
3511,msft,2018-07-24 06:56:08,0.5
3512,msft,2018-07-24 06:55:32,-0.1
3513,msft,2018-07-24 06:55:02,0.5
3514,msft,2018-07-24 06:53:35,0.5
3515,msft,2018-07-24 06:53:00,0.5
3516,msft,2018-07-24 06:48:00,0.4916666667
3517,msft,2018-07-24 06:47:53,0
3518,msft,2018-07-24 06:47:30,0
3519,msft,2018-07-24 06:45:17,0
3520,msft,2018-07-24 06:41:46,0.2666666667
3521,msft,2018-07-24 06:40:29,0
3522,msft,2018-07-24 06:37:15,0
3523,msft,2018-07-24 06:36:52,0.28
3524,msft,2018-07-24 06:34:29,0
3525,msft,2018-07-24 06:31:44,0.5
3526,msft,2018-07-24 06:31:32,0
3527,msft,2018-07-24 06:31:06,-0.0714285714
3528,msft,2018-07-24 06:30:09,0
3529,msft,2018-07-24 06:30:01,-0.5
3530,msft,2018-07-24 06:30:01,0
3531,msft,2018-07-24 06:29:19,0.65
3532,msft,2018-07-24 06:28:49,0.5
3533,msft,2018-07-24 06:27:05,0
3534,msft,2018-07-24 06:26:04, Windows App Developer Links - 2018-07-24 
3535,msft,2018-07-24 06:24:21,0.2125
3536,msft,2018-07-24 06:22:26,0
3537,msft,2018-07-24 06:21:26,0
3538,msft,2018-07-24 06:18:01,0
3539,msft,2018-07-24 06:18:00,1
3540,msft,2018-07-24 06:16:00,-0.15
3541,msft,2018-07-24 06:15:12,0
3542,msft,2018-07-24 06:11:18,-0.0875
3543,msft,2018-07-24 06:07:17,0
3544,msft,2018-07-24 06:04:10,0.7
3545,msft,2018-07-24 05:59:46,0
3546,msft,2018-07-24 05:58:25,0
3547,msft,2018-07-24 05:56:08,0
3548,msft,2018-07-24 05:55:01,0
3549,msft,2018-07-24 05:54:56,0
3550,msft,2018-07-24 05:54:31,-0.2833333333
3551,msft,2018-07-24 05:41:00,0.7
3552,msft,2018-07-24 05:40:30,0
3553,msft,2018-07-24 05:40:04,0
3554,msft,2018-07-24 05:36:57,0
3555,msft,2018-07-24 05:35:38,0
3556,msft,2018-07-24 05:32:24,0
3557,msft,2018-07-24 05:31:46,0.1363636364
3558,msft,2018-07-24 05:29:31,0.2
3559,msft,2018-07-24 05:29:19,0
3560,msft,2018-07-24 05:27:51, Xbox One/Windows 10 crossplay changes - On MSFT 
3561,msft,2018-07-24 05:25:12,0
3562,msft,2018-07-24 05:24:58,0
3563,msft,2018-07-24 05:23:55,0
3564,msft,2018-07-24 05:22:21,0
3565,msft,2018-07-24 05:21:26,0.5
3566,msft,2018-07-24 05:20:21,0.0121212121
3567,msft,2018-07-24 05:19:50,0.1
3568,msft,2018-07-24 05:18:32,0
3569,msft,2018-07-24 05:15:27,-0.05
3570,msft,2018-07-24 05:15:27,1
3571,msft,2018-07-24 05:11:07,0.6
3572,msft,2018-07-24 05:10:22,0.5
3573,msft,2018-07-24 05:00:00,0
3574,msft,2018-07-24 04:59:26,0
3575,msft,2018-07-24 04:55:09,0.08
3576,msft,2018-07-24 04:53:10,0
3577,msft,2018-07-24 04:43:11,0
3578,msft,2018-07-24 04:42:52,0
3579,msft,2018-07-24 04:42:50,0.25
3580,msft,2018-07-24 04:41:11,-0.125
3581,msft,2018-07-24 04:40:42,0
3582,msft,2018-07-24 04:28:43,0.8125
3583,msft,2018-07-24 04:26:13,0
3584,msft,2018-07-24 04:25:50,0
3585,msft,2018-07-24 04:24:33,0.05
3586,msft,2018-07-24 04:23:07,-0.0619047619
3587,msft,2018-07-24 04:19:30,0.5
3588,msft,2018-07-24 04:17:23,0
3589,msft,2018-07-24 04:16:00,0.5
3590,msft,2018-07-24 04:14:50,0.75
3591,msft,2018-07-24 04:13:22,0
3592,msft,2018-07-24 04:12:10, $MSFT revenue growth was boosted 300bps &amp
3593,msft,2018-07-24 04:11:13,0.2571428571
3594,msft,2018-07-24 04:11:13,0
3595,msft,2018-07-24 04:07:00,-0.1333333333
3596,msft,2018-07-24 04:06:53,0.1
3597,msft,2018-07-24 04:05:26,0.1
3598,msft,2018-07-24 04:02:44,0
3599,msft,2018-07-24 04:02:16,-0.1944444444
3600,msft,2018-07-24 04:01:13,0.5
3601,msft,2018-07-24 03:59:45,0
3602,msft,2018-07-24 03:57:23,-0.0818181818
3603,msft,2018-07-24 03:56:01,0.1363636364
3604,msft,2018-07-24 03:55:00,0.1
3605,msft,2018-07-24 03:54:04,0
3606,msft,2018-07-24 03:52:57,0
3607,msft,2018-07-24 03:52:57,0
3608,msft,2018-07-24 03:50:48,0.2142857143
3609,msft,2018-07-24 03:50:10,0.1305555556
3610,msft,2018-07-24 03:49:02,0.1
3611,msft,2018-07-24 03:48:00,0
3612,msft,2018-07-24 03:38:56,0
3613,msft,2018-07-24 03:36:01,0.2857142857
3614,msft,2018-07-24 03:33:32,0
3615,msft,2018-07-24 03:31:21,0
3616,msft,2018-07-24 03:24:53,0
3617,msft,2018-07-24 03:15:05,0
3618,msft,2018-07-24 03:15:04,0.4
3619,msft,2018-07-24 03:14:23,0.25
3620,msft,2018-07-24 03:11:40,0.2
3621,msft,2018-07-24 03:10:00,0
3622,msft,2018-07-24 03:09:17,0
3623,msft,2018-07-24 03:03:37,0.425
3624,msft,2018-07-24 03:02:26,0
3625,msft,2018-07-24 03:00:46,0.5
3626,msft,2018-07-24 02:59:01,-0.625
3627,msft,2018-07-24 02:58:44,0
3628,msft,2018-07-24 02:58:01,0
3629,msft,2018-07-24 02:57:29,0
3630,msft,2018-07-24 02:52:00,0
3631,msft,2018-07-24 02:51:33,0
3632,msft,2018-07-24 02:51:02,0
3633,msft,2018-07-24 02:51:00,0
3634,msft,2018-07-24 02:50:40,0.1
3635,msft,2018-07-24 02:50:32,0
3636,msft,2018-07-24 02:50:01,0.1
3637,msft,2018-07-24 02:50:00,0
3638,msft,2018-07-24 02:47:58,0
3639,msft,2018-07-24 02:47:50,0.1166666667
3640,msft,2018-07-24 02:46:59,0.2
3641,msft,2018-07-24 02:42:36,0.4
3642,msft,2018-07-24 02:41:17,0
3643,msft,2018-07-24 02:41:05,0
3644,msft,2018-07-24 02:40:10,0
3645,msft,2018-07-24 02:38:05,0.5
3646,msft,2018-07-24 02:36:59,-0.0833333333
3647,msft,2018-07-24 02:36:56,0
3648,msft,2018-07-24 02:33:30,0
3649,msft,2018-07-24 02:33:18,0.05
3650,msft,2018-07-24 02:33:15,0
3651,msft,2018-07-24 02:32:27,0
3652,msft,2018-07-24 02:31:52,0
3653,msft,2018-07-24 02:31:48,0
3654,msft,2018-07-24 02:31:48,0.1666666667
3655,msft,2018-07-24 02:30:28,0
3656,msft,2018-07-24 02:30:16,0
3657,msft,2018-07-24 02:28:37,0.2
3658,msft,2018-07-24 02:28:33,0
3659,msft,2018-07-24 02:28:00,0
3660,msft,2018-07-24 02:26:25,0
3661,msft,2018-07-24 02:25:58,0.16
3662,msft,2018-07-24 02:24:01,0
3663,msft,2018-07-24 02:22:51,0.2
3664,msft,2018-07-24 02:22:28,0.2
3665,msft,2018-07-24 02:21:51,0
3666,msft,2018-07-24 02:20:34,0
3667,msft,2018-07-24 02:19:42,0.6
3668,msft,2018-07-24 02:19:28,0
3669,msft,2018-07-24 02:19:00,0
3670,msft,2018-07-24 02:18:14,0
3671,msft,2018-07-24 02:17:52,0
3672,msft,2018-07-24 02:17:00,0
3673,msft,2018-07-24 02:16:29,0
3674,msft,2018-07-24 02:15:00,0
3675,msft,2018-07-24 02:13:53,0
3676,msft,2018-07-24 02:12:00,0.2
3677,msft,2018-07-24 02:11:31,0
3678,msft,2018-07-24 02:09:04,-0.1028571429
3679,msft,2018-07-24 02:02:52,1
3680,msft,2018-07-24 02:02:04,0.4
3681,msft,2018-07-24 02:00:23,0
3682,msft,2018-07-24 02:00:03,0
3683,msft,2018-07-24 02:00:03,-0.2416666667
3684,msft,2018-07-24 02:00:02,0.0681818182
3685,msft,2018-07-24 01:58:27,0
3686,msft,2018-07-24 01:56:52,0
3687,msft,2018-07-24 01:55:01,0
3688,msft,2018-07-24 01:54:04,0
3689,msft,2018-07-24 01:54:00,0
3690,msft,2018-07-24 01:52:53,0
3691,msft,2018-07-24 01:52:37,0.7
3692,msft,2018-07-24 01:52:36,0
3693,msft,2018-07-24 01:51:49,-0.0666666667
3694,msft,2018-07-24 01:51:05,0.4428571429
3695,msft,2018-07-24 01:51:00,0
3696,msft,2018-07-24 01:50:04,0
3697,msft,2018-07-24 01:49:41,0.2
3698,msft,2018-07-24 01:49:40,0
3699,msft,2018-07-24 01:49:38,0
3700,msft,2018-07-24 01:49:23,0.25
3701,msft,2018-07-24 01:45:28,-0.1333333333
3702,msft,2018-07-24 01:41:46,0.175
3703,msft,2018-07-24 01:41:31,0.65
3704,msft,2018-07-24 01:40:47,0
3705,msft,2018-07-24 01:40:33,0.5
3706,msft,2018-07-24 01:40:01,0.2
3707,msft,2018-07-24 01:38:16,0
3708,msft,2018-07-24 01:38:11,0
3709,msft,2018-07-24 01:38:01,0
3710,msft,2018-07-24 01:33:20,0
3711,msft,2018-07-24 01:32:49,0.5
3712,msft,2018-07-24 01:32:26,-0.0714285714
3713,msft,2018-07-24 01:30:37,0
3714,msft,2018-07-24 01:30:11,0
3715,msft,2018-07-24 01:30:00,0
3716,msft,2018-07-24 01:29:38,0
3717,msft,2018-07-24 01:26:12,0
3718,msft,2018-07-24 01:25:29,0
3719,msft,2018-07-24 01:25:25,0.2
3720,msft,2018-07-24 01:25:04,0.075
3721,msft,2018-07-24 01:25:01,0.5
3722,msft,2018-07-24 01:21:51,0.5
3723,msft,2018-07-24 01:17:27,0
3724,msft,2018-07-24 01:16:37,0.1458333333
3725,msft,2018-07-24 01:15:48,-0.05
3726,msft,2018-07-24 01:15:00,0.4
3727,msft,2018-07-24 01:14:28,0.2
3728,msft,2018-07-24 01:14:00,0
3729,msft,2018-07-24 01:12:30,0
3730,msft,2018-07-24 01:08:32,0
3731,msft,2018-07-24 01:08:32,-0.1
3732,msft,2018-07-24 01:08:04,0.2663352273
3733,msft,2018-07-24 01:06:28,0.0178571429
3734,msft,2018-07-24 01:06:24,0.5
3735,msft,2018-07-24 01:05:26,0.25
3736,msft,2018-07-24 01:03:55,-0.2
3737,msft,2018-07-24 01:03:06,0.5
3738,msft,2018-07-24 01:01:51,-0.1555555556
3739,msft,2018-07-24 01:01:20,0.45
3740,msft,2018-07-24 01:00:31,0
3741,msft,2018-07-24 01:00:02,0
3742,msft,2018-07-24 00:59:54,0.1666666667
3743,msft,2018-07-24 00:59:53,0
3744,msft,2018-07-24 00:59:21,0.1
3745,msft,2018-07-24 00:59:10,0
3746,msft,2018-07-24 00:58:26,0
3747,msft,2018-07-24 00:57:24,0
3748,msft,2018-07-24 00:56:30,0
3749,msft,2018-07-24 00:55:15,0
3750,msft,2018-07-24 00:53:50,0.4
3751,msft,2018-07-24 00:52:50,0
3752,msft,2018-07-24 00:49:59,0
3753,msft,2018-07-24 00:48:56,0
3754,msft,2018-07-24 00:48:56,-0.5
3755,msft,2018-07-24 00:47:25,0
3756,msft,2018-07-24 00:45:25,0
3757,msft,2018-07-24 00:45:00,0.45
3758,msft,2018-07-24 00:43:01,0.1666666667
3759,msft,2018-07-24 00:42:27,0
3760,msft,2018-07-24 00:42:17,-0.05
3761,msft,2018-07-24 00:41:56,-0.1333333333
3762,msft,2018-07-24 00:39:28,0
3763,msft,2018-07-24 00:38:52,0
3764,msft,2018-07-24 00:37:56,0
3765,msft,2018-07-24 00:37:00,0
3766,msft,2018-07-24 00:36:00,0
3767,msft,2018-07-24 00:35:48,0
3768,msft,2018-07-24 00:34:00,0
3769,msft,2018-07-24 00:32:10,0
3770,msft,2018-07-24 00:31:23,0
3771,msft,2018-07-24 00:30:22,0
3772,msft,2018-07-24 00:29:34,0
3773,msft,2018-07-24 00:29:34,0
3774,msft,2018-07-24 00:29:00,-0.1833333333
3775,msft,2018-07-24 00:27:01,-0.2
3776,msft,2018-07-24 00:26:04,0
3777,msft,2018-07-24 00:26:00,-0.25
3778,msft,2018-07-24 00:25:40,0.1333333333
3779,msft,2018-07-24 00:25:36,0.0333333333
3780,msft,2018-07-24 00:24:53,0
3781,msft,2018-07-24 00:24:27,0
3782,msft,2018-07-24 00:21:01,0
3783,msft,2018-07-24 00:21:00,0
3784,msft,2018-07-24 00:17:57,0
3785,msft,2018-07-24 00:17:48,0
3786,msft,2018-07-24 00:17:32,0
3787,msft,2018-07-24 00:17:00,0
3788,msft,2018-07-24 00:16:29,0
3789,msft,2018-07-24 00:16:08,0
3790,msft,2018-07-24 00:15:00,0
3791,msft,2018-07-24 00:12:08,0
3792,msft,2018-07-24 00:12:06,0.2840909091
3793,msft,2018-07-24 00:12:04,0
3794,msft,2018-07-24 00:11:06, volume above its 3-mth avg: $SYNT $HAS $CLF $BPOP $CSLT $CTAS $MDSO $GOOG $PYPL $CSX $MSFT $XLK $PLNT
3795,msft,2018-07-24 00:10:29,0
3796,msft,2018-07-24 00:10:28,0
3797,msft,2018-07-24 00:10:28,0.2833333333
3798,msft,2018-07-24 00:10:27,0.2840909091
3799,msft,2018-07-24 00:10:26,0
3800,msft,2018-07-24 00:09:54,-0.5
3801,msft,2018-07-24 00:09:31,0
3802,msft,2018-07-24 00:07:56,0.5
3803,msft,2018-07-24 00:06:09,0.35
3804,msft,2018-07-24 00:06:00,0
3805,msft,2018-07-24 00:05:27,0.5
3806,msft,2018-07-24 00:04:31,0
3807,msft,2018-07-24 00:04:00,0.45
3808,msft,2018-07-24 00:03:01,0.5
3809,msft,2018-07-24 00:03:00,0
3810,msft,2018-07-24 00:02:56,0
3811,msft,2018-07-24 00:02:29,0.4181818182
3812,msft,2018-07-24 00:00:20,0.2
3813,msft,2018-07-24 00:00:12,0
3814,msft,2018-07-24 00:00:11,0
3815,msft,2018-07-24 00:00:04,0
3816,msft,2018-07-24 00:00:04,0
3817,msft,2018-07-23 23:59:55,0
3818,msft,2018-07-23 23:58:00,0.3666666667
3819,msft,2018-07-23 23:57:44,0
3820,msft,2018-07-23 23:56:51,0
3821,msft,2018-07-23 23:55:00,0
3822,msft,2018-07-23 23:54:37,0.1178571429
3823,msft,2018-07-23 23:54:01,0
3824,msft,2018-07-23 23:53:23,0.1363636364
3825,msft,2018-07-23 23:53:00,0
3826,msft,2018-07-23 23:51:21,0.3611111111
3827,msft,2018-07-23 23:51:15,0
3828,msft,2018-07-23 23:51:09,0.8
3829,msft,2018-07-23 23:51:01,0.2840909091
3830,msft,2018-07-23 23:51:00,0
3831,msft,2018-07-23 23:50:30,0
3832,msft,2018-07-23 23:50:01,0.1363636364
3833,msft,2018-07-23 23:50:01,0.3611111111
3834,msft,2018-07-23 23:50:00,0
3835,msft,2018-07-23 23:49:36,-0.1
3836,msft,2018-07-23 23:49:00,0
3837,msft,2018-07-23 23:47:20,0.4214285714
3838,msft,2018-07-23 23:46:16,0
3839,msft,2018-07-23 23:45:55,0
3840,msft,2018-07-23 23:45:03,-0.1875
3841,msft,2018-07-23 23:45:00,-0.0777777778
3842,msft,2018-07-23 23:44:29,0.4166666667
3843,msft,2018-07-23 23:44:00,0
3844,msft,2018-07-23 23:44:00,0
3845,msft,2018-07-23 23:43:29,0
3846,msft,2018-07-23 23:43:00,0
3847,msft,2018-07-23 23:41:51,0.375
3848,msft,2018-07-23 23:41:26,0
3849,msft,2018-07-23 23:40:14,0
3850,msft,2018-07-23 23:40:04,0
3851,msft,2018-07-23 23:39:31,0
3852,msft,2018-07-23 23:39:04,0
3853,msft,2018-07-23 23:37:55,0
3854,msft,2018-07-23 23:36:01,0.1363636364
3855,msft,2018-07-23 23:35:18,0.3
3856,msft,2018-07-23 23:34:28,0
3857,msft,2018-07-23 23:34:11,0
3858,msft,2018-07-23 23:33:30,0
3859,msft,2018-07-23 23:32:38,0.075
3860,msft,2018-07-23 23:32:04,0.05
3861,msft,2018-07-23 23:29:22,-0.14375
3862,msft,2018-07-23 23:28:26,0
3863,msft,2018-07-23 23:26:00,0
3864,msft,2018-07-23 23:25:42,0
3865,msft,2018-07-23 23:23:32,0
3866,msft,2018-07-23 23:22:57,0.1833333333
3867,msft,2018-07-23 23:20:34,0
3868,msft,2018-07-23 23:20:34,0
3869,msft,2018-07-23 23:20:17,0.5
3870,msft,2018-07-23 23:20:12,0
3871,msft,2018-07-23 23:20:06,-0.21875
3872,msft,2018-07-23 23:20:01,0
3873,msft,2018-07-23 23:19:21,1
3874,msft,2018-07-23 23:19:04,0
3875,msft,2018-07-23 23:19:01,0.25
3876,msft,2018-07-23 23:18:50,0.4
3877,msft,2018-07-23 23:17:29,-0.1458333333
3878,msft,2018-07-23 23:17:27,0.625
3879,msft,2018-07-23 23:17:18,0.3181818182
3880,msft,2018-07-23 23:17:00,0.5
3881,msft,2018-07-23 23:16:52,0.25
3882,msft,2018-07-23 23:16:34,0.2857142857
3883,msft,2018-07-23 23:16:21,0
3884,msft,2018-07-23 23:16:00,0
3885,msft,2018-07-23 23:15:58,0
3886,msft,2018-07-23 23:11:26,0
3887,msft,2018-07-23 23:11:25,0.2
3888,msft,2018-07-23 23:11:24,0
3889,msft,2018-07-23 23:08:24,0
3890,msft,2018-07-23 23:05:31,0.18
3891,msft,2018-07-23 23:03:14,0
3892,msft,2018-07-23 23:02:48,0
3893,msft,2018-07-23 23:01:00,0
3894,msft,2018-07-23 23:00:02,0
3895,msft,2018-07-23 22:59:35,0.1788888889
3896,msft,2018-07-23 22:58:24,-0.1390625
3897,msft,2018-07-23 22:57:16,0
3898,msft,2018-07-23 22:55:30,0.25
3899,msft,2018-07-23 22:55:14,0.5
3900,msft,2018-07-23 22:55:03,-1
3901,msft,2018-07-23 22:55:01,0.9
3902,msft,2018-07-23 22:54:58,0
3903,msft,2018-07-23 22:54:05,0.4
3904,msft,2018-07-23 22:53:29,0
3905,msft,2018-07-23 22:53:00,-0.125
3906,msft,2018-07-23 22:51:55,0
3907,msft,2018-07-23 22:51:00,0.25
3908,msft,2018-07-23 22:50:36,0.2
3909,msft,2018-07-23 22:50:28,0
3910,msft,2018-07-23 22:50:17,0
3911,msft,2018-07-23 22:49:06, Ink engineer Avani #WindowsCommunity 
3912,msft,2018-07-23 22:48:49,0.1363636364
3913,msft,2018-07-23 22:45:12,0
3914,msft,2018-07-23 22:45:11,0.25
3915,msft,2018-07-23 22:45:01,0
3916,msft,2018-07-23 22:44:30,0
3917,msft,2018-07-23 22:44:29,0
3918,msft,2018-07-23 22:43:43,0.0375
3919,msft,2018-07-23 22:41:48,0
3920,msft,2018-07-23 22:41:25,0
3921,msft,2018-07-23 22:41:00,0
3922,msft,2018-07-23 22:40:32,0.4
3923,msft,2018-07-23 22:40:25, technology adoption prospects w/ Gartner's 2017 hype cycle report for… 
3924,msft,2018-07-23 22:40:12,0.4
3925,msft,2018-07-23 22:39:58,0.4
3926,msft,2018-07-23 22:39:18,0.5
3927,msft,2018-07-23 22:38:00,0
3928,msft,2018-07-23 22:36:05,0
3929,msft,2018-07-23 22:34:06, technology adoption prospects w/ Gartner's 2017 hype cycle report for… 
3930,msft,2018-07-23 22:33:25,0
3931,msft,2018-07-23 22:32:58,0.5
3932,msft,2018-07-23 22:32:00,0.0333333333
3933,msft,2018-07-23 22:30:00,0
3934,msft,2018-07-23 22:28:30,0
3935,msft,2018-07-23 22:26:30,0
3936,msft,2018-07-23 22:26:13,0
3937,msft,2018-07-23 22:25:01,0
3938,msft,2018-07-23 22:25:00,0
3939,msft,2018-07-23 22:24:29,0
3940,msft,2018-07-23 22:23:28,0.4
3941,msft,2018-07-23 22:23:24,0.15
3942,msft,2018-07-23 22:23:21,0
3943,msft,2018-07-23 22:21:56,0.25
3944,msft,2018-07-23 22:21:54,0.5
3945,msft,2018-07-23 22:21:25,0
3946,msft,2018-07-23 22:21:25,0
3947,msft,2018-07-23 22:21:10,0.5
3948,msft,2018-07-23 22:20:00,0.5
3949,msft,2018-07-23 22:19:15,0.1121212121
3950,msft,2018-07-23 22:18:30,0
3951,msft,2018-07-23 22:18:30,0.1
3952,msft,2018-07-23 22:18:07,0
3953,msft,2018-07-23 22:17:00,0
3954,msft,2018-07-23 22:16:55,0
3955,msft,2018-07-23 22:16:51,-0.16875
3956,msft,2018-07-23 22:16:41,0.7
3957,msft,2018-07-23 22:14:51,0.3444444444
3958,msft,2018-07-23 22:14:33,0
3959,msft,2018-07-23 22:14:00,0
3960,msft,2018-07-23 22:14:00,0
3961,msft,2018-07-23 22:12:43,0
3962,msft,2018-07-23 22:12:03, technology adoption prospects w/ Gartner's 2017 Hype Cycle report for… 
3963,msft,2018-07-23 22:12:00,0.75
3964,msft,2018-07-23 22:11:54,1
3965,msft,2018-07-23 22:11:46,0.25
3966,msft,2018-07-23 22:11:35,0.1363636364
3967,msft,2018-07-23 22:11:28,0
3968,msft,2018-07-23 22:11:27,0
